"Table Name","Table Descripition","Property Name","DICTIONARYNAME","ATTRIBUTE","Data Type","Multi-Valued","Code File","SB+ Code Table","Conversion Code","Dec. Places","OWNER  SID","CREATEDBY"
"Conference Registrations","","Memo Pay Comment","MEMO.PAY.COMMENT","161","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Memo Pay Date","MEMO.PAY.DATE","159","Date","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Memo Pay Ref","MEMO.PAY.REF","158","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Name ID","NAME.ID","1","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Ok To Confirm Ind","OK.TO.CONFIRM.IND","165","Text","No","SB+ Code Table","YES.OR.NO","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Ok To Invoice Ind","OK.TO.INVOICE.IND","164","Text","No","SB+ Code Table","YES.OR.NO","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Package ID","PACKAGE.ID","217","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Payment Amount","PAYMENT.AMOUNT","25","Numeric","No","","","","2","poconnor","Pat O'Connor"
"Conference Registrations","","Payment Check No","PAYMENT.CHECK.NO","27","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Payment Currency ID","PAYMENT.CURRENCY.ID","26","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Payment Date","PAYMENT.DATE","24","Date","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Payment Type ID","PAYMENT.TYPE.ID","18","Text","No","SB+ Code Table","HC-BW.CASH.CODE","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Po Number","PO.NUMBER","9","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Previous Name ID","PREVIOUS.NAME.ID","75","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Primary Member Id","PRIMARY.MEMBER.ID","0","Text","No","","","","0","lwulf","Louis Wulf"
"Conference Registrations","","Proforma Date","PROFORMA.DATE","205","Date","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Proforma Number","PROFORMA.NUMBER","204","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Promo ID","PROMO.ID","201","Text","No","Conference Promotion Codes","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Rate Gl","RATE.GL","219","Text","Yes","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Rate Type","RATE.TYPE","218","Text","Yes","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Rebook Date","REBOOK.DATE","74","Date","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Rebook Gl Period","REBOOK.GL.PERIOD","81","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Rebooked From ID","REBOOKED.FROM.ID","79","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Rebooked To ID","REBOOKED.TO.ID","80","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Refund Amt","REFUND.AMT","68","Numeric","No","","","","2","poconnor","Pat O'Connor"
"Conference Registrations","","Refund Bank Code","REFUND.BANK.CODE","86","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Refund Pinv ID","REFUND.PINV.ID","82","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Refund Scash ID","REFUND.SCASH.ID","87","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Refund Tax Amt","REFUND.TAX.AMT","95","Numeric","Yes","","","","2","poconnor","Pat O'Connor"
"Conference Registrations","","Refund Tax Code","REFUND.TAX.CODE","94","Text","Yes","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Registration Date","REGISTRATION.DATE","8","Date","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Registration ID","REGIST.ID","0","Numeric","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Registration Notes","REGISTRATION.NOTES","92","Text","Yes","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Registration Type ID","REGISTRATION.TYPE","4","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Sales Rep","SALES.REP","48","Text","Yes","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Scash ID","SCASH.ID","49","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Show ID","SHOW.ID","166","Text","No","SB+ Code Table","YES.OR.NO.OR.UNKNOWN","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Source ID","SOURCE.ID","5","Text","No","Conference Registration Source Codes","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Special Instructions","SPECIAL.INSTRUCTIONS","221","Text","Yes","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Status","STATUS","7","Text","No","SB+ Code Table","CONF.REGIST.STATUS.CODES","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Substitute Addr ID","SUBSTITUTE.ADDR.ID","155","Text","Yes","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Substitute By User ID","SUBSTITUTE.BY.USER.ID","156","Text","Yes","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Substitute Name ID","SUBSTITUTE.NAME.ID","154","Text","Yes","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Substitution Date","SUBSTITUTION.DATE","157","Date","Yes","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Tax Amount","TAX.AMOUNT","41","Numeric","Yes","","","","2","poconnor","Pat O'Connor"
"Conference Registrations","","Tax Code","TAX.CODE","40","Numeric","Yes","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Total Add On Unit Fee Amt","ADD.ON.UNIT.FEE.TOT","0","Numeric","No","","","","2","gstierley","Greg Stierley"
"Conference Registrations","","Total Cancel Fee","TOTAL.CANCEL.FEE","67","Numeric","No","","","","2","poconnor","Pat O'Connor"
"Conference Registrations","","Total Event Fee Amt","EVENT.FEE.TOT","0","Numeric","No","","","","2","gstierley","Greg Stierley"
"Conference Registrations","","UDF 1","UDF1","222","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","UDF 10","UDF10","231","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","UDF 11","UDF11","232","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","UDF 12","UDF12","233","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","UDF 13","UDF13","234","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","UDF 14","UDF14","235","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","UDF 15","UDF15","236","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","UDF 16","UDF16","237","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","UDF 17","UDF17","238","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","UDF 18","UDF18","239","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","UDF 19","UDF19","240","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","UDF 2","UDF2","223","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","UDF 20","UDF20","241","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","UDF 3","UDF3","224","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","UDF 4","UDF4","225","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","UDF 5","UDF5","226","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","UDF 6","UDF6","227","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","UDF 7","UDF7","228","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","UDF 8","UDF8","229","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","UDF 9","UDF9","230","Text","No","","","","0","poconnor","Pat O'Connor"
"Conference Registrations","","Void Date","VOID.DATE","91","Date","No","","","","0","poconnor","Pat O'Connor"
"Conference User Defined Data","","Id","ID","0","Text","No","","","","0","ADMIN","System Administrator"
"Conference User Defined Data","","UDF 1","UDF1","1","Text","No","","","","0","ADMIN","System Administrator"
"Conference User Defined Data","","UDF 10","UDF10","10","Text","No","","","","0","ADMIN","System Administrator"
"Conference User Defined Data","","UDF 11","UDF11","11","Text","No","","","","0","ADMIN","System Administrator"
"Conference User Defined Data","","UDF 12","UDF12","12","Text","No","","","","0","ADMIN","System Administrator"
"Conference User Defined Data","","UDF 13","UDF13","13","Text","No","","","","0","ADMIN","System Administrator"
"Conference User Defined Data","","UDF 14","UDF14","14","Text","No","","","","0","ADMIN","System Administrator"
"Conference User Defined Data","","UDF 15","UDF15","15","Text","No","","","","0","ADMIN","System Administrator"
"Conference User Defined Data","","UDF 16","UDF16","16","Text","No","","","","0","ADMIN","System Administrator"
"Conference User Defined Data","","UDF 17","UDF17","17","Text","No","","","","0","ADMIN","System Administrator"
"Conference User Defined Data","","UDF 18","UDF18","18","Text","No","","","","0","ADMIN","System Administrator"
"Conference User Defined Data","","UDF 19","UDF19","19","Text","No","","","","0","ADMIN","System Administrator"
"Conference User Defined Data","","UDF 2","UDF2","2","Text","No","","","","0","ADMIN","System Administrator"
"Conference User Defined Data","","UDF 20","UDF20","20","Text","No","","","","0","ADMIN","System Administrator"
"Conference User Defined Data","","UDF 3","UDF3","3","Text","No","","","","0","ADMIN","System Administrator"
"Conference User Defined Data","","UDF 4","UDF4","4","Text","No","","","","0","ADMIN","System Administrator"
"Conference User Defined Data","","UDF 5","UDF5","5","Text","No","","","","0","ADMIN","System Administrator"
"Conference User Defined Data","","UDF 6","UDF6","6","Text","No","","","","0","ADMIN","System Administrator"
"Conference User Defined Data","","UDF 7","UDF7","7","Text","No","","","","0","ADMIN","System Administrator"
"Conference User Defined Data","","UDF 8","UDF8","8","Text","No","","","","0","ADMIN","System Administrator"
"Conference User Defined Data","","UDF 9","UDF9","9","Text","No","","","","0","ADMIN","System Administrator"
"Conferences","","Add On IDs","ADD.ON.IDS","58","Text","Yes","","","","0","poconnor","Pat O'Connor"
"Conferences","","Alert Msg","ALERT.MSG","93","Text","Yes","","","","0","poconnor","Pat O'Connor"
"Conferences","","Alert No Days","ALERT.NO.DAYS","92","Numeric","No","","","","0","poconnor","Pat O'Connor"
"Conferences","","Allow Tax Override Ind","ALLOW.TAX.OVERRIDE.IND","98","Text","No","SB+ Code Table","YES.OR.NO","","0","poconnor","Pat O'Connor"
"Conferences","","Capacity","CAPACITY","81","Numeric","No","","","","0","poconnor","Pat O'Connor"
"Conferences","","Category 1 ID","CATEGORY.1.ID","78","Text","No","","","","0","poconnor","Pat O'Connor"
"Conferences","","Category 2 ID","CATEGORY.2.ID","79","Text","No","","","","0","poconnor","Pat O'Connor"
"Conferences","","Category 3 ID","CATEGORY.3.ID","80","Text","No","","","","0","poconnor","Pat O'Connor"
"Conferences","","Company UDF Set ID","COMPANY.UDF.SET.ID","47","Text","No","","","","0","poconnor","Pat O'Connor"
"Conferences","","Conference ID","CONFERENCE.ID","0","Text","No","","","","0","poconnor","Pat O'Connor"
"Conferences","","Conference Name","CONFERENCE.NAME","1","Text","No","","","","0","poconnor","Pat O'Connor"
"Conferences","","Confirm Email Attachments","CONFIRM.EMAIL.ATTACHMENTS","19","Text","Yes","","","","0","poconnor","Pat O'Connor"
"Conferences","","Confirm Email Message","CONFIRM.EMAIL.MESSAGE","18","Text","Yes","","","","0","poconnor","Pat O'Connor"
"Conferences","","Confirm Email Subject","CONFIRM.EMAIL.SUBJECT","17","Text","No","","","","0","poconnor","Pat O'Connor"
"Conferences","","Confirm Fax Attachments","CONFIRM.FAX.ATTACHMENTS","22","Text","Yes","","","","0","poconnor","Pat O'Connor"
"Conferences","","Confirm Fax Message","CONFIRM.FAX.MESSAGE","21","Text","Yes","","","","0","poconnor","Pat O'Connor"
"Conferences","","Confirm Fax Subject","CONFIRM.FAX.SUBJECT","20","Text","No","","","","0","poconnor","Pat O'Connor"
"Conferences","","Confirm Letters","CONFIRM.LETTERS","52","Text","Yes","","","","0","poconnor","Pat O'Connor"
"Conferences","","Confirm Mail Text","CONFIRM.MAIL.TEXT","23","Text","Yes","","","","0","poconnor","Pat O'Connor"
"Conferences","","Confirm Reg Types","CONFIRM.REG.TYPES","51","Text","Yes","","","","0","poconnor","Pat O'Connor"
"Conferences","","Control Costs By Project Ind","CONTROL.COSTS.BY.PROJECT.IND","25","Text","No","SB+ Code Table","YES.OR.NO","","0","poconnor","Pat O'Connor"
"Conferences","","Dflt Trackname","DFLT.TRACKNAME","53","Text","No","","","","0","poconnor","Pat O'Connor"
"Conferences","","Email From Address","EMAIL.FROM.ADDRESS","32","Text","No","","","","0","poconnor","Pat O'Connor"
"Conferences","","End Date","END.DATE","5","Date","No","","","","0","poconnor","Pat O'Connor"
"Conferences","","Event ID","EVENT.ID","7","Text","Yes","","","","0","poconnor","Pat O'Connor"
"Conferences","","Event Type ID","EVENT.TYPE.ID","9","Text","Yes","SB+ Code Table","CF.EVENT.TYPE","","0","poconnor","Pat O'Connor"
"Conferences","","Exhibition ID","EXHIBITION.ID","35","Text","No","","","","0","poconnor","Pat O'Connor"
"Conferences","","Full Name","FULL.NAME","50","Text","No","","","","0","poconnor","Pat O'Connor"
"Conferences","","Gl Period","GL.PERIOD","64","Text","No","","","","0","poconnor","Pat O'Connor"
"Conferences","","Group ID","GROUP.ID","49","Text","No","","","","0","poconnor","Pat O'Connor"
"Conferences","","Home Url","HOME.URL","13","Text","No","","","","0","poconnor","Pat O'Connor"
"Conferences","","Hotel Contract IDs","HOTEL.CONTRACT.ID","72","Numeric","Yes","","","","0","poconnor","Pat O'Connor"
"Conferences","","Individual UDF Set ID","INDIVIDUAL.UDF.SET.ID","48","Text","No","","","","0","poconnor","Pat O'Connor"
"Conferences","","Interest Codes","INTEREST.CODES","65","Text","Yes","","","","0","poconnor","Pat O'Connor"
"Conferences","","Last Billing By User ID","LAST.BILLING.BY.USER.ID","11","Text","No","","","","0","poconnor","Pat O'Connor"
"Conferences","","Last Billing Date","LAST.BILLING.DATE","10","Date","No","","","","0","poconnor","Pat O'Connor"
"Conferences","","Mandatory Pay Co Ind","MANDATORY.PAY.CO.IND","84","Text","No","SB+ Code Table","YES.OR.NO","","0","poconnor","Pat O'Connor"
"Conferences","","Notes","NOTES","2","Text","Yes","","","","0","poconnor","Pat O'Connor"
"Conferences","","Order Stop Ind","ORDER.STOP","83","Text","No","SB+ Code Table","YES.OR.NO","","0","poconnor","Pat O'Connor"
"Conferences","","Oth Url Links","OTH.URL.LINKS","15","Text","Yes","","","","0","poconnor","Pat O'Connor"
"Conferences","","Oth Urls","OTH.URLS","16","Text","Yes","","","","0","poconnor","Pat O'Connor"
"Conferences","","Previous Conference ID","PREVIOUS.CONF.ID","108","Text","No","","","","0","poconnor","Pat O'Connor"
"Conferences","","Print Grp Confirmations Ind","PRINT.GRP.CONFIRMATIONS.IND","91","Text","No","SB+ Code Table","YES.OR.NO","","0","poconnor","Pat O'Connor"
"Conferences","","Promo Amounts","PROMO.AMOUNTS","57","Numeric","Yes","","","","2","poconnor","Pat O'Connor"
"Conferences","","Promo Descs","PROMO.DESCS","55","Text","Yes","","","","0","poconnor","Pat O'Connor"
"Conferences","","Promo Pcts","PROMO.PCTS","56","Numeric","Yes","","","","2","poconnor","Pat O'Connor"
"Conferences","","Promo Refs","PROMO.REFS","54","Text","Yes","","","","0","poconnor","Pat O'Connor"
"Conferences","","Registration Types","REGISTRATION.TYPES","95","Text","Yes","","","","0","poconnor","Pat O'Connor"
"Conferences","","Sponsor ID","SPONSOR.ID","29","Text","Yes","","","","0","poconnor","Pat O'Connor"
"Conferences","","Start Date","START.DATE","4","Date","No","","","","0","poconnor","Pat O'Connor"
"Conferences","","Status","STATUS","6","Text","No","SB+ Code Table","CONF.STATUS.CODES","","0","poconnor","Pat O'Connor"
"Conferences","","Subscription Pub Add On ID","SUBSCRIPTION.PUB.ADD.ON.ID","60","Text","No","","","","0","poconnor","Pat O'Connor"
"Conferences","","Subscription Pub IDs","SUBSCRIPTION.PUB.IDS","59","Text","Yes","","","","0","poconnor","Pat O'Connor"
