"Table Name","Table Descripition","Property Name","DICTIONARYNAME","ATTRIBUTE","Data Type","Multi-Valued","Code File","SB+ Code Table","Conversion Code","Dec. Places","OWNER  SID","CREATEDBY","CREATEDON","MODIFIEDON"
"GL Detail","","Product ","PRODUCT","23","Text","No","","","","0","AVM","ANDY MILBURN","2017-05-05","2017-05-05"
"GL Detail","","Publication","GL_PUB","13","Text","No","","","","0","ADMIN","Gretchen Zimmerman","2011-09-21","2012-01-18"
"GL Detail","","Reference","REF","4","Text","No","","","","0","ADMIN","Gretchen Zimmerman","2011-09-21","2012-01-18"
"GL Detail","","Section ","SECTION","22","Text","No","","","","0","AVM","ANDY MILBURN","2017-05-05","2017-05-05"
"GL Detail","","Source","SOURCE","1","Text","No","","","","0","ADMIN","Gretchen Zimmerman","2011-09-21","2012-01-18"
"GL Detail","","Vendor ID","VENDOR.ID","0","Text","No","","","","0","AVM","ANDY MILBURN","2017-05-05","2017-05-05"
"GL Detail","","Vendor Name ","VENDOR.NAME","0","Text","No","","","","0","AVM","ANDY MILBURN","2017-05-05","2017-05-05"
"GL Detail","","Year ","YEAR","0","Numeric","No","","","","0","AVM","ANDY MILBURN","2017-05-05","2017-05-05"
"GL Financial Statement Lines","","@id","@ID","0","Text","No","","","","0","ADMIN","System Administrator","2020-09-25","2020-09-25"
"GL Financial Statement Lines","","Addto Lines","ADDTO.LINES","7","Text","Yes","","","","0","ADMIN","System Administrator","2020-09-25","2020-09-25"
"GL Financial Statement Lines","","Bold Ind","BOLD.IND","26","Text","No","","","","0","ADMIN","System Administrator","2020-09-25","2020-09-25"
"GL Financial Statement Lines","","Debit or Credit","DB.CR","5","Text","No","","","","0","ADMIN","System Administrator","2020-09-25","2020-09-25"
"GL Financial Statement Lines","","Derived From Line ID","DERIVED.FROM.LINE.IDS","24","Text","Yes","","","","0","ADMIN","System Administrator","2020-09-25","2020-09-25"
"GL Financial Statement Lines","","Display As Pct Ind","DISPLAY.AS.PCT.IND","27","Text","No","","","","0","ADMIN","System Administrator","2020-09-25","2020-09-25"
"GL Financial Statement Lines","","From GL","FROM.GL","6","Text","Yes","","","","0","ADMIN","System Administrator","2020-09-25","2020-09-25"
"GL Financial Statement Lines","","GL Codes","GL.CODES","12","Text","Yes","","","","0","ADMIN","System Administrator","2020-09-25","2020-09-25"
"GL Financial Statement Lines","","Internal Comment","INTERNAL.COMMENT","14","Text","No","","","","0","ADMIN","System Administrator","2020-09-25","2020-09-25"
"GL Financial Statement Lines","","Math Line","MATH.LINE","11","Text","Yes","","","","0","ADMIN","System Administrator","2020-09-25","2020-09-25"
"GL Financial Statement Lines","","To GL","TO.GL","15","Text","Yes","","","","0","ADMIN","System Administrator","2020-09-25","2020-09-25"
"GL Financial Statement Lines","","Underline Ind","UNDERLINE.IND","25","Text","No","","","","0","ADMIN","System Administrator","2020-09-25","2020-09-25"
"GL Financial Statement Reports","","@id","@ID","0","Text","No","","","","0","ADMIN","System Administrator","2020-09-25","2020-09-25"
"GL Financial Statement Reports","","Allowed Web Users","ALLOWED.WEB.USERS","23","Text","Yes","","","","0","ADMIN","System Administrator","2020-09-25","2020-09-25"
"GL Financial Statement Reports","","BS PL","BS.PL","22","Text","No","","","","0","ADMIN","System Administrator","2020-09-25","2020-09-25"
"GL Financial Statement Reports","","Col Pct Line ID","COL.PCT.LINE.ID","28","Text","No","","","","0","ADMIN","System Administrator","2020-09-25","2020-09-25"
"GL Financial Statement Reports","","Default Start Tab","DFLT.START.TAB","24","Text","No","","","","0","ADMIN","System Administrator","2020-09-25","2020-09-25"
"GL Financial Statement Reports","","Default Template ID","DFLT.TEMPLATE.ID","25","Text","No","","","","0","ADMIN","System Administrator","2020-09-25","2020-09-25"
"GL Financial Statement Reports","","No Longer Used","NO.LONGER.USED","1","Text","No","","","","0","ADMIN","System Administrator","2020-09-25","2020-09-25"
"GL Financial Statement Reports","","Report ID","REPORT.ID","0","Text","No","","","","0","ADMIN","System Administrator","2020-09-25","2020-09-25"
"GL Financial Statement Reports","","Show Decimals","SHOW.DECIMALS","26","Text","No","","","","0","ADMIN","System Administrator","2020-09-25","2020-09-25"
"GL Financial Statement Reports","","Sort Order","SORT.ORDER","14","Numeric","No","","","","0","ADMIN","System Administrator","2020-09-25","2020-09-25"
"GL Financial Statement Reports","","Suppress Zeros Ind","SUPPRESS.ZEROS.IND","27","Text","No","","","","0","ADMIN","System Administrator","2020-09-25","2020-09-25"
"GL Fixed Assets","GL Fixed Assets","@ID","@ID","0","Text","No","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Asset Ac","ASSET.AC","8","Text","No","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Asset No","ASSET.NO","0","Numeric","No","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Class","CLASS","42","Text","Yes","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Comments","COMMENTS","35","Text","Yes","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Cost","COST","2","Numeric","No","","","","2","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Created By","CREATED.BY","25","Text","No","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Created Date","CREATED.DATE","24","Date","No","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Cum Depn","CUM.DEPN","7","Text","No","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Date","DATE","3","Date","No","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Date Time Stamp","DATE.TIME.STAMP","100","Text","No","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Depart Type","DEPART.TYPE","6","Text","No","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Depn Exp Ac","DEPN.EXP.AC","9","Text","No","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Depn Rate","DEPN.RATE","5","Numeric","No","","","","2","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Depn To Date","DEPN.TO.DATE","14","Numeric","No","","","","2","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Desc","DESC","1","Text","No","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Disp","DISP","21","Text","No","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Disposal Ac","DISPOSAL.AC","11","Text","No","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Disposal Amt","DISPOSAL.AMT","22","Numeric","No","","","","2","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Disposal Date","DISPOSAL.DATE","21","Date","No","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Disposal Jnl","DISPOSAL.JNL","34","Text","No","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Disposal Per","DISPOSAL.PER","33","Text","No","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Disposal Reason","DISPOSAL.REASON","23","Text","No","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Image Descs","IMAGE.DESCS","46","Text","Yes","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Image Paths","IMAGE.PATHS","45","Text","Yes","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Import ID","IMPORT.ID","48","Numeric","No","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Inv No","INV.NO","19","Text","No","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Job No","JOB.NO","43","Text","No","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Lease ID","LEASE.ID","41","Text","No","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Lessor","LESSOR","40","Text","No","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","License No","LICENSE.NO","38","Text","No","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Location","LOCATION","13","Text","No","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Per Depn","PER.DEPN","16","Numeric","Yes","","","","2","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Period Date","PERIOD.DATE","29","Date","No","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Pers","PERS","15","Text","Yes","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","PINV Key ","INV.KEY","0","Text","No","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Purch Per","PURCH.PER","30","Text","No","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Serial No","SERIAL.NO","12","Text","No","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Source","SOURCE","18","Text","No","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Start Depn Per","START.DEPN.PER","36","Text","No","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","State","STATE","20","Text","No","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Tag No","TAG.NO","37","Text","No","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Vendor","VENDOR","17","Text","No","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Xfer Date","XFER.DATE","27","Date","Yes","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Xfer Jnl","XFER.JNL","32","Text","Yes","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Xfer Per","XFER.PER","31","Text","Yes","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Fixed Assets","GL Fixed Assets","Xfer To","XFER.TO","26","Text","Yes","","","","0","ADMIN","System Administrator","2020-10-29","2020-10-29"
"GL Gjours Xref","","@ID","@ID","0","Text","No","","","","0","GREG.STIERLEY","Greg Stierley","2022-04-25","2022-04-25"
"GL Gjours Xref","","Journal ID","JOURNAL.ID","1","Text","No","","","","0","GREG.STIERLEY","Greg Stierley","2022-04-25","2022-04-25"
"GL Gjours Xref","","Xref ID","XREF.ID","0","Text","No","","","","0","GREG.STIERLEY","Greg Stierley","2022-04-25","2022-04-25"
"GL Journals","","Approved By","APPROVED.BY","52","Text","No","","","","0","GREG.STIERLEY","Greg Stierley","2022-03-10","2022-03-10"
"GL Journals","","Approved Date","APPROVED.DATE","51","Date","No","","","","0","GREG.STIERLEY","Greg Stierley","2022-03-10","2022-03-10"
"GL Journals","","Attachment Descs","ATTACHMENT.DESCS","57","Text","Yes","","","","0","GREG.STIERLEY","Greg Stierley","2022-03-10","2022-03-10"
"GL Journals","","Attachment URLs","ATTACHMENT.URLS","56","Text","Yes","","","","0","GREG.STIERLEY","Greg Stierley","2022-03-10","2022-03-10"
"GL Journals","","Base Curr Rate","BASE.CURR.RATE","66","Numeric","No","","","","4","GREG.STIERLEY","Greg Stierley","2022-03-10","2022-03-10"
"GL Journals","","Campaign ID","CAMPAIGN.ID","49","Text","No","","","","0","gstierley","Greg Stierley","2014-10-27","2014-10-27"
"GL Journals","","Check ID","CHECK.ID","48","Text","No","","","","0","gstierley","Greg Stierley","2014-10-27","2014-10-27"
"GL Journals","","Class Code","CLASS.CODE","43","Text","Yes","","","","0","GREG.STIERLEY","Greg Stierley","2022-11-04","2022-11-04"
"GL Journals","","Comment","COMMENT","3","Text","No","","","","0","poconnor","Pat O'Connor","2012-04-27","2012-04-27"
"GL Journals","","Copied From","COPIED.FROM","20","Text","No","","","","0","poconnor","Pat O'Connor","2012-04-27","2012-04-27"
"GL Journals","","Curr Period","CURR.PERIOD","0","Text","No","","","","0","GREG.STIERLEY","Greg Stierley","2022-11-04","2022-11-04"
"GL Journals","","Current Currency Rate","CURRENT.CURRENCY.RATE","63","Numeric","No","","","","4","GREG.STIERLEY","Greg Stierley","2022-03-10","2022-03-10"
"GL Journals","","Custom Post Date","CUSTOM.POST.DATE","34","Date","No","","","","0","poconnor","Pat O'Connor","2012-04-27","2012-04-27"
"GL Journals","","Date Time Stamp","DATE.TIME.STAMP","60","Text","No","","","","0","GREG.STIERLEY","Greg Stierley","2022-03-10","2022-03-10"
"GL Journals","","Deferred Ind","DEFERRED.IND","31","Text","No","","","","0","poconnor","Pat O'Connor","2012-04-27","2012-04-27"
"GL Journals","","Department","DEPARTMENT","42","Text","Yes","","","","0","GREG.STIERLEY","Greg Stierley","2022-11-04","2022-11-04"
"GL Journals","","Description","DESCRIPTION","10","Text","Yes","","","","0","poconnor","Pat O'Connor","2012-04-27","2012-04-27"
"GL Journals","","Edition IDs","EDITION.IDS","22","Text","Yes","","","","0","poconnor","Pat O'Connor","2012-04-27","2012-04-27"
"GL Journals","","Employee Nos","EMPLOYEE.NOS","9","Text","Yes","","","","0","poconnor","Pat O'Connor","2012-04-27","2012-04-27"
"GL Journals","","Entered By User ID","ENTERED.BY.USER.ID","27","Text","No","","","","0","poconnor","Pat O'Connor","2012-04-27","2012-04-27"
"GL Journals","","Entry Date","ENTRY.DATE","7","Date","No","","","","0","poconnor","Pat O'Connor","2012-04-27","2012-04-27"
"GL Journals","","Error Message","ERROR.MSG","35","Text","No","","","","0","poconnor","Pat O'Connor","2012-04-27","2012-04-27"
"GL Journals","","Ex Header ID","EX.HEADER.ID","0","Text","No","","","","0","ADMIN","System Administrator","2023-03-30","2023-03-30"
"GL Journals","","External ID","EXTERNAL.ID","59","Text","No","","","","0","GREG.STIERLEY","Greg Stierley","2022-03-10","2022-03-10"
"GL Journals","","FC G/L Amounts","FC.GL.AMOUNTS","30","Numeric","Yes","","","","2","poconnor","Pat O'Connor","2012-04-27","2012-04-27"
"GL Journals","","Foreign Curr ID","FOREIGN.CURR.ID","29","Text","No","","","","0","poconnor","Pat O'Connor","2012-04-27","2012-04-27"
"GL Journals","","From GM ID","FROM.GM.ID","46","Text","No","","","","0","GREG.STIERLEY","Greg Stierley","2022-11-04","2022-11-04"
"GL Journals","","Fund GL Ind","FUND.GL.IND","65","Text","Yes","","","","0","GREG.STIERLEY","Greg Stierley","2022-03-10","2022-03-10"
"GL Journals","","G/L Amounts","GL.AMOUNTS","6","Numeric","Yes","","","","2","poconnor","Pat O'Connor","2012-04-27","2012-04-27"
"GL Journals","","G/L Codes","GL.CODES","5","Text","Yes","","","","0","poconnor","Pat O'Connor","2012-04-27","2012-04-27"
"GL Journals","","GM Cancelled Inds","GM.CANCELLED.INDS","16","Text","Yes","","","","0","poconnor","Pat O'Connor","2012-04-27","2012-04-27"
"GL Journals","","GM JE IDs","GM.JE.IDS","45","Text","Yes","","","","0","GREG.STIERLEY","Greg Stierley","2022-11-04","2022-11-04"
"GL Journals","","GM Periods","GM.PERIODS","1","Text","Yes","","","","0","poconnor","Pat O'Connor","2012-04-27","2012-04-27"
"GL Journals","","Imp Nos","IMP.NOS","15","Text","Yes","","","","0","poconnor","Pat O'Connor","2012-04-27","2012-04-27"
"GL Journals","","Import ID","IMPORT.ID","47","Numeric","No","","","","0","GREG.STIERLEY","Greg Stierley","2022-11-04","2022-11-04"
"GL Journals","","In Rev Line Act Amt","IN.REV.LINE.ACT.AMT","73","Numeric","Yes","","","","2","GREG.STIERLEY","Greg Stierley","2022-03-10","2022-03-10"
"GL Journals","","In Rev Line Act Qty","IN.REV.LINE.ACT.QTY","75","Numeric","Yes","","","","0","GREG.STIERLEY","Greg Stierley","2022-03-10","2022-03-10"
"GL Journals","","In Rev Line Est Amt","IN.REV.LINE.EST.AMT","72","Numeric","Yes","","","","2","GREG.STIERLEY","Greg Stierley","2022-03-10","2022-03-10"
"GL Journals","","In Rev Line Est Qty","IN.REV.LINE.EST.QTY","74","Numeric","Yes","","","","0","GREG.STIERLEY","Greg Stierley","2022-03-10","2022-03-10"
"GL Journals","","In Rev Line Period","IN.REV.LINE.PERIOD","71","Text","Yes","","","","0","GREG.STIERLEY","Greg Stierley","2022-03-10","2022-03-10"
"GL Journals","","In Rev Line Ron Act Amt","IN.REV.LINE.RON.ACT.AMT","78","Numeric","Yes","","","","2","GREG.STIERLEY","Greg Stierley","2022-03-10","2022-03-10"
"GL Journals","","In Rev Line Ron Act Products","IN.REV.LINE.RON.ACT.PRODUCTS","77","Text","Yes","","","","0","GREG.STIERLEY","Greg Stierley","2022-03-10","2022-03-10"
"GL Journals","","In Rev Line Ron Act Qty","IN.REV.LINE.RON.ACT.QTY","79","Numeric","Yes","","","","0","GREG.STIERLEY","Greg Stierley","2022-03-10","2022-03-10"
"GL Journals","","In Rev Line Ron Served Products","IN.REV.LINE.RON.SERVED.PRODUCTS","80","Text","Yes","","","","0","GREG.STIERLEY","Greg Stierley","2022-03-10","2022-03-10"
"GL Journals","","In Rev Line Ron Served Qty","IN.REV.LINE.RON.SERVED.QTY","81","Numeric","Yes","","","","0","GREG.STIERLEY","Greg Stierley","2022-03-10","2022-03-10"
"GL Journals","","In Rev Line Served Qty","IN.REV.LINE.SERVED.QTY","76","Numeric","Yes","","","","0","GREG.STIERLEY","Greg Stierley","2022-03-10","2022-03-10"
"GL Journals","","In Rev Month End","IN.REV.MONTH.END","69","Date","Yes","","","","0","GREG.STIERLEY","Greg Stierley","2022-03-10","2022-03-10"
"GL Journals","","In Rev Month Start","IN.REV.MONTH.START","68","Date","Yes","","","","0","GREG.STIERLEY","Greg Stierley","2022-03-10","2022-03-10"
"GL Journals","","In Rev Month Unique ID","IN.REV.MONTH.UNIQUE.ID","70","Text","Yes","","","","0","GREG.STIERLEY","Greg Stierley","2022-03-10","2022-03-10"
"GL Journals","","In Reversal Ind","IN.REVERSAL.IND","82","Text","No","","","","0","GREG.STIERLEY","Greg Stierley","2022-03-10","2022-03-10"
"GL Journals","","Inet Month Unique Ids","INET.MONTH.UNIQUE.IDS","67","Text","Yes","","","","0","GREG.STIERLEY","Greg Stierley","2022-03-10","2022-03-10"
"GL Journals","","Internet Rep IDs","INET.REP.IDS","32","Text","Yes","","","","0","poconnor","Pat O'Connor","2012-04-27","2012-04-27"
"GL Journals","","Internet Rep Pcts","INET.REP.PCTS","33","Numeric","Yes","","","","2","poconnor","Pat O'Connor","2012-04-27","2012-04-27"
"GL Journals","","ISBN Nos","ISBN.NOS","14","Text","Yes","","","","0","poconnor","Pat O'Connor","2012-04-27","2012-04-27"
